country,country_isocode,year,pop,xrat,currency_unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,cgnp,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,serialid
Afghanistan,AFG,1972,13079.46,0.0449984271,Afghani,0.0283510068,2532.4485514,193.62026807,203.81551438,210.39167361,87.770933511,7.9232153516,7.5323764873,63.004439487,62.006382067,67.061221194,26.831675193,54.753581898,32.869080644,102.22828116,3.3164778674,3.49110994,751.50576983,759.71702427,748.6653004,86.215260479,7.8949592031,7.2236110245,17.784398839,945.29895109,2254.3720641,2287.6508838,,,,737.91554877,23
Afghanistan,AFG,1973,13421.301,0.0449984271,Afghani,0.0268773293,2901.9720708,216.22136862,225.40544365,229.33239011,87.433869269,7.4293377205,6.8789632093,59.729486241,59.029065059,62.413743448,25.116046784,63.452110025,27.692307751,102.17936616,3.3449594103,3.4870376812,793.84165292,803.67872146,790.80188646,85.94830546,7.4510477739,6.5006189707,18.505092182,999.40046021,2385.8343039,2424.6834711,,,,779.62058541,24
Afghanistan,AFG,1974,13772.076,0.0449984271,Afghani,0.028326567,3424.2281869,248.63558602,257.75374952,259.82140022,85.822804933,6.9870233727,7.9923523448,62.950126908,62.43116106,65.391742197,26.220434586,69.019085418,28.865979456,102.16495141,3.5769737378,3.7081513858,813.16329952,826.2500913,810.49380506,85.76856716,7.0986092571,7.7850194336,24.503936575,1025.2086846,2449.9576745,2497.5857182,,,,812.01522474,25
Afghanistan,AFG,1975,14132.019,0.0449984271,Afghani,0.0265075404,4017.5831688,284.28939763,296.21055681,300.76676537,83.371674082,9.2579798163,8.9085115927,58.907704293,58.67167015,62.120791219,24.89076244,64.572960259,26.948355965,102.15962662,3.7807163839,3.9392538538,853.50818329,855.57553599,850.53651583,83.485983927,9.4178367506,8.6125702853,25.600249513,1076.8286968,2575.9638207,2591.2251685,,,,853.50818293,26
Afghanistan,AFG,1976,14501.369,0.0449984271,Afghani,0.0258958271,4440.7154629,306.22732674,319.19638542,324.28167113,79.728388744,9.1057736708,12.758990248,57.548294061,57.255448289,60.702485078,24.658920534,61.576920119,28.086956068,102.17391459,3.6892626359,3.845506901,874.28680553,879.0138707,872.37888964,79.31135144,9.3292228818,12.117267091,30.734681739,1105.1936052,2647.2287828,2667.3625951,,,,867.25993931,27
Afghanistan,AFG,1977,14880.372,0.0449984271,Afghani,0.0290432722,4575.7717677,307.50385593,320.3728878,330.12006704,82.352855143,9.4723115031,11.21728158,64.542860918,64.349343289,67.976329025,27.331452452,71.436398719,26.486080009,102.18208615,3.3621775171,3.5028845969,811.64496317,814.56195648,809.24912314,82.644691296,9.690270377,10.988956523,33.158110274,1025.876761,2460.4227001,2476.5757182,,,,814.1718962,28
Afghanistan,AFG,1978,15269.281,0.0449984271,Afghani,0.028059936,5292.0580018,346.58200355,360.94377104,371.4613961,80.59410633,9.7467641309,12.573052956,62.357593034,62.267833541,65.803160902,26.300716346,68.800147193,24.713804642,102.15487657,3.3881134552,3.5285111018,850.2461296,852.71356776,847.93471187,81.395042632,9.975038231,12.209496248,33.928167075,1075.611131,2583.0492907,2597.6070392,,,,856.0451642,29
Afghanistan,AFG,1979,15555.612,0.0437307529,Afghani,0.0290668207,5563.5152005,357.65325083,372.64730025,382.02928636,80.892911742,9.4376983888,12.187048282,66.467688751,66.240720392,70.081170692,28.244696426,72.609635488,26.428947123,102.1039652,3.1633583166,3.2959771333,811.78623561,814.9661014,809.51875101,81.068281769,9.6645316883,11.753056718,25.131091054,1027.5427185,2470.8229265,2487.4493953,,,,811.78623033,30
Afghanistan,AFG,1980,15112.149,0.0441291667,Afghani,0.0272172403,5904.5737174,390.71701301,407.21877959,418.71552632,81.058613398,9.5975943909,12.167028099,61.676306994,61.518406189,65.200220036,25.992771313,66.913588204,25.876277009,102.05479438,3.213427838,3.3491455937,805.01272249,807.83372464,802.7048843,81.400916958,9.7416990212,11.646589798,24.591383556,1019.5514795,2454.8032555,2470.4880909,,,,805.01272375,31
Afghanistan,AFG,1981,13812.973,0.0494799022,Afghani,0.0260872409,6598.2481887,477.68486833,498.13878761,511.83627301,80.785480539,9.6738307708,12.290421443,52.722903068,52.582393648,55.698403081,22.090596511,57.747894344,25.673009292,102.09058696,3.5375452176,3.6890188546,899.64186703,902.80736382,897.16692505,81.077276962,9.7626489772,11.878043414,24.399500883,1140.4154268,2748.6122417,2765.8926147,,,,899.64186678,32
Afghanistan,AFG,1982,12881.816,0.0505996079,Afghani,0.0245450512,7089.258634,550.33068583,574.4294028,589.91722106,80.988397568,9.5713006334,12.136510973,48.508382193,48.314168606,51.178792166,20.430000142,53.258925203,25.99274442,100,3.9567749575,4.1300402364,984.07478092,987.73657949,981.32943918,81.193032722,9.7114456604,11.760101059,24.709081614,1248.3647387,3017.0420432,3036.7404349,,,,984.07477943,33
Afghanistan,AFG,1983,12934.937,0.0505996079,Afghani,0.0223163276,7707.8220858,595.89173768,621.08699315,638.21482403,81.239572862,9.5115950264,12.006550608,44.103756069,43.974974697,46.415038896,18.732463765,48.961620923,25.847344254,100,3.9790740326,4.147315645,1028.3268673,1032.0568405,1025.4529511,81.230443237,9.7314908216,11.762114355,24.567768502,1305.5078956,3158.6465148,3178.9881133,,,,1028.3268672,34
Afghanistan,AFG,1984,13387.737,0.0505996064,Afghani,0.0208894816,8139.8496229,608.00788235,633.80337734,651.14613586,81.197614245,9.3853442105,12.153341024,41.283881634,41.146832109,43.434894522,17.782868908,45.423463031,25.837699588,100,3.6821078873,3.8383259205,1011.7701822,1015.4162976,1008.9495518,81.164203347,9.7380760659,11.799872056,24.558317072,1285.4955423,3118.9644512,3138.9550942,,,,1011.7701872,35
Afghanistan,AFG,1985,13796.928,0.0505996053,Afghani,0.0200310569,8391.3110136,608.2014064,634.55008643,651.85745358,81.035229476,9.5213006882,12.170971969,39.587377662,39.470821768,41.746114144,16.801994416,43.396342967,25.89259582,100,3.4634523044,3.6134970028,984.37811034,987.9255625,981.62769976,81.189053834,9.7342680269,11.773479517,24.610567879,1251.6576273,3040.1783766,3059.683354,,,,984.37810433,36
Afghanistan,AFG,1986,13856.1,0.0505996053,Afghani,0.0190269123,8830.7049811,637.31533268,664.54994631,682.77181482,81.076861354,9.3518555913,12.313269359,37.602886729,37.465464273,39.634835097,16.256598971,40.761802521,25.859213032,100,3.4639627785,3.6119894822,1009.5257011,1013.1453323,1006.7052983,81.190763934,9.7386499714,11.77818276,24.578245734,1284.4661155,3123.2509063,3143.2307774,,,,1009.5256959,37
Afghanistan,AFG,1987,13867.957,0.0505996053,Afghani,0.0179003118,8162.224315,588.56717792,613.31187526,630.09235721,80.870867652,9.3722361868,12.492940028,35.376386157,35.275873156,37.376502122,15.271726784,37.814343909,25.863169817,100,3.0391992983,3.166974121,905.16104114,908.36914024,902.63227498,81.173553125,9.7452681443,11.783217734,24.5810685,1152.4255836,2809.6290431,2827.4862189,,,,905.16103583,38
Afghanistan,AFG,1988,14076.478,0.0505996053,Afghani,0.0174059493,7745.1983025,550.22274056,572.9708581,588.64875075,80.919840735,9.3823974269,12.43400792,34.399377609,34.322323847,36.32381698,14.842603766,36.927605303,25.871659154,100,2.6623028477,2.7723716865,818.00614631,820.87350936,815.71635023,81.173885096,9.7506229431,11.777442435,24.58818366,1042.1329269,2543.3469989,2559.4266633,,,,818.00614474,39
Afghanistan,AFG,1989,14511.868,0.0505996053,Afghani,0.0226363603,7470.9007591,514.81316941,535.2176714,549.87862879,80.95104901,9.3378351005,12.450367258,44.736238768,44.690212137,47.219131972,19.408690019,47.968077916,25.864681068,100,2.3399813103,2.4327259332,737.48489956,740.04054426,735.41929003,81.167788135,9.7571802861,11.778679052,24.580548669,940.15848243,2297.4680049,2311.9049171,,,,737.48489883,40
Afghanistan,AFG,1990,14669.339,0.0505996053,Afghani,0.0243270755,7533.4460007,513.55047427,533.81745552,548.44276981,81.040669384,9.2410331859,12.458056898,48.077599406,48.005604587,50.688309741,21.079761992,51.521753146,25.866502978,100,2.2311735153,2.3192255259,706.79393047,709.23725941,704.81419411,81.164737845,9.7584629592,11.779215709,24.582090001,901.618839,2210.5964188,2224.4690286,,,,706.79392882,41
Afghanistan,AFG,1991,14871.963,0.0505996053,Afghani,0.0234735117,7201.01372,484.20062099,503.47778106,535.65392178,84.137990589,9.9496489758,12.303137136,46.390701226,46.488600666,49.126352363,19.81275462,50.188340797,34.523723404,100,2.0639878148,2.1461600008,644.87885401,646.50802313,642.79104991,84.39565663,10.204805437,11.709841539,32.714761569,823.02620563,2024.4007984,2036.107003,,,,644.8788522,42
Afghanistan,AFG,1992,16317.921,0.0505996053,Afghani,0.022893564,7679.8234349,470.63737071,489.30841189,538.48030047,87.770464555,10.144648124,12.134150196,45.244550452,45.36107833,47.815466765,19.833149149,49.480070923,43.180939706,100,1.9231406385,1.9994351282,613.09254562,614.07393422,610.87506843,87.607927802,10.648634013,11.640862578,40.800616738,782.87443328,1928.3884947,1938.4865594,,,,613.09254361,43
Afghanistan,AFG,1993,18371.583,0.0505996053,Afghani,0.0223865693,6022.4834103,327.81515944,340.86113966,387.50988107,91.002508336,10.572071398,12.110976051,44.242576834,44.429921297,46.87239448,19.454644526,48.329947321,51.838152053,100,1.2918392797,1.3432502935,418.81039523,419.06953997,417.14937797,90.792154412,11.099408352,11.571566532,48.837057239,535.09086678,1321.85934,1327.9439328,,,,418.8103966,44
Afghanistan,AFG,1994,19900.668,0.4250999342,Afghani,0.1837847642,4890.9094675,245.76609526,255.57182865,299.72187875,94.190775423,11.221508538,11.862722574,43.233308068,43.574584804,45.930784329,18.680926278,48.069187065,60.495359752,100,0.9225883024,0.9593983225,307.71403242,307.61258974,306.38238004,93.962191614,11.543278994,11.502995381,56.828105959,393.36554166,972.67410205,976.57965666,,,,307.71403293,45
Afghanistan,AFG,1995,20881.48,0.8333333333,Afghani,0.3529812965,7640.4042076,365.89380674,380.60840576,460.14422421,97.382342572,11.532421376,11.982257043,42.357755581,42.716816136,45.118974159,18.517999751,46.48368936,69.152564001,100,1.3269611848,1.3803255801,450.09756101,449.56970166,448.02704933,97.13015182,11.969275569,11.435962657,64.779502907,575.74969384,1427.1609713,1432.0749897,,,,450.09756186,46
Afghanistan,AFG,1996,21559.923,2.5000225002,Afghani,1.0356177499,7541.7826431,349.80563906,363.57981716,452.49162159,100.80619253,12.050959281,11.597397159,41.424337173,41.945513057,44.129249762,18.010364321,46.824252635,77.809764137,100,1.2140156955,1.2618195801,422.02578736,421.14838663,419.93812433,100.26926023,12.403287165,11.368529885,72.681765292,539.93536969,1339.7730623,1343.6342903,,,,422.02578616,47
Afghanistan,AFG,1997,22227.415,3.0000300003,Afghani,1.2309194747,7420.7579927,333.85609585,342.18820909,434.86095664,99.267370098,2.3505725717,25.464447983,41.030238849,43.268184317,45.463242243,94.009413514,22.387381276,85.646133669,100,1.103211322,1.1307443872,442.44935593,472.17703734,442.6141293,88.854015748,2.0986116765,22.681018482,57.214243859,569.24641386,1414.1796704,1508.6350002,,,,388.40742907,48
Afghanistan,AFG,1998,22912.814,3.0000525028,Afghani,1.2258506811,7203.0383571,314.36725132,321.79756606,420.27824299,102.86032984,2.424424164,25.318546744,40.860974265,43.052379065,45.072095489,93.942623669,22.548535698,94.092832846,100,0.9973945178,1.0209687138,418.89784245,447.27037344,419.0472899,90.673431344,2.1552465817,22.589964057,62.186845726,539.25865221,1340.6278736,1430.9199561,,,,363.01114066,49
Afghanistan,AFG,1999,23646.128,45.106375,Afghani,18.193448312,7053.7284531,298.30374144,305.27570812,409.09425152,105.75909954,2.4995914122,25.749433717,40.334538769,42.568913157,44.591221975,92.972363538,22.006612863,102.51653948,100,0.9031778392,0.9242869468,396.41120307,423.56733874,396.57663445,92.499385637,2.1693317531,22.483448009,67.001174169,510.55430888,1270.0435588,1356.481758,,,,339.1593297,50
Afghanistan,AFG,2000,23898.198,61.628875,Afghani,24.299865387,6975.0423433,291.86478174,298.84697985,410.57993518,108.38703314,2.5614917122,26.439490707,39.429350913,41.656693931,43.78870108,91.566774543,21.06621448,110.91734368,100,0.8433973988,0.8635737547,382.67039408,409.070676,382.83062688,94.2345069,2.2294638139,22.398847054,71.768860557,493.16137324,1226.7943368,1310.8815059,,,,323.40588448,51
Afghanistan,AFG,2001,23997.412,65.689458333,Afghani,24.911262968,6860.4949682,285.88478492,291.88368788,408.69330752,109.77628954,2.6257074701,27.617238217,37.922771172,40.212244293,42.111189047,90.166362779,20.847414235,113.08431613,100,0.8088587361,0.8258315354,369.81459057,395.73964929,370.05494174,94.162021263,2.2802899728,23.467600705,70.53403712,477.11780654,1186.1137141,1268.4392837,,,,308.87230273,52
Afghanistan,AFG,2002,25268.405,41.459430973,Afghani,15.828659762,12418.992066,491.4830226,501.18296319,647.21569304,104.91069362,2.3530543016,21.873860613,38.178671031,39.887339306,41.483225409,87.85917252,20.309862803,92.156723099,92.821217089,1.357805827,1.3846035703,604.68739073,643.81501927,604.87673898,93.330078372,2.0974391201,19.038787459,61.972835318,779.94582757,1935.0981828,2059.6680175,,,,527.85764354,53
Afghanistan,AFG,2003,27060.359,48.76275359,Afghani,15.886548885,14689.345162,542.83630022,573.6323619,836.15338226,109.85113087,11.393870924,24.519679177,32.579269453,32.943101675,37.434467982,18.469606766,21.551222799,132.77983228,99.851276094,1.4448197334,1.5267869077,636.04111523,650.99188046,636.19053914,99.887066244,10.499882335,22.189814828,96.003074957,819.719225,2033.8097844,2081.1275468,,,,575.92721757,54
Antigua and Barbuda,ATG,1965,59.29,1.714290023,East Caribbean Dollar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
Afghanistan,AFG,2004,28513.677,47.8453125,Afghani,16.399315051,16629.17013,583.19977917,625.6404347,892.27349638,101.42170335,13.242376548,27.953539883,34.275698484,35.464721671,41.629472038,17.385554183,21.343384999,107.8278152,100.14620963,1.469399294,1.5763305232,618.11179991,627.49836599,618.21583551,99.102466826,13.010365888,27.18075046,89.00848338,796.20747142,1970.3532944,1999.9382119,,,,595.88680513,56
Afghanistan,AFG,2005,29928.987,49.4945975,Afghani,16.971991315,19947.04061,666.47897606,700.10309775,998.87463013,100.13799029,15.641735869,26.895635988,34.290593665,35.23475742,37.027857052,14.604609061,39.86664603,96.466602273,100.16354026,1.5669021495,1.645952968,666.47897606,666.47897606,666.47897605,100.13799029,15.641735868,26.895635988,89.372756977,858.11010743,2112.7667497,2112.7667497,,,,666.47897606,57
Afghanistan,AFG,2006,31056.997,49.925330833,Afghani,17.983098488,22669.786315,729.94134992,775.01538316,1063.986209,97.468424702,15.538661352,24.27873203,36.019988627,37.439334307,37.522754615,15.7340621,48.70046821,86.899058804,106.3124574,1.6343139537,1.7352331871,687.72737301,684.90045513,687.727373,100.45452356,15.85992781,24.676869915,81.173875317,885.24276161,2170.6919564,2161.7692813,,,,702.31409761,58
Afghanistan,AFG,2007,31889.923,49.962151104,Afghani,19.434277874,26017.380387,815.84958319,868.30176116,1173.6974667,94.788169775,17.761005454,22.62243437,38.898000676,40.844568867,41.633811651,15.919000987,52.584888584,73.880058304,104.56481257,1.756114379,1.8690175732,736.48020031,721.57918595,736.4939786,99.230141139,18.136975323,23.088819811,74.361481366,947.870082,2309.4291914,2262.6607743,,,,761.59030746,59
Afghanistan,AFG,2008,24506.839,52.14,Afghani,19.455218162,27867.433584,1137.1288473,1209.0958483,1594.5516192,96.07000037,16.129811741,19.679858254,37.313421869,39.086333145,39.243562444,15.860664998,52.353224665,69.968478347,90.531076251,2.4086850732,2.5611267613,1009.864488,996.47161608,1008.9503826,98.824460684,16.133448499,19.766255903,69.384522756,1298.373016,3147.1578001,3108.2335398,,,,1025.7273188,60
Afghanistan,AFG,2009,25390.062,48.74,Afghani,18.842723637,33570.254515,1322.1808799,1409.7232807,1763.0938462,92.29865117,15.360678357,17.407332159,38.659670983,40.357632451,40.402585472,16.04469557,55.667196437,61.73281099,90.531076251,2.8986372636,3.0905578011,1170.9935326,1157.0224095,1169.7128079,94.299557191,15.04704116,17.897960458,61.251545428,1504.7040801,,,,,,1184.6342668,61
Albania,ALB,1950,1227.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
Albania,ALB,1951,1254.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
Albania,ALB,1952,1282.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
Albania,ALB,1953,1314.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
Albania,ALB,1954,1352.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
Albania,ALB,1955,1392.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
Albania,ALB,1956,1434.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
Albania,ALB,1957,1476.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
Albania,ALB,1958,1521.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
Albania,ALB,1959,1571.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
Albania,ALB,1960,1623.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
Albania,ALB,1961,1676.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
Albania,ALB,1962,1728.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
Albania,ALB,1963,1779.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
Albania,ALB,1964,1832.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
Albania,ALB,1965,1883.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
Albania,ALB,1966,1932.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
Albania,ALB,1967,1984.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
Albania,ALB,1968,2038.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
Albania,ALB,1969,2100.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
Albania,ALB,1970,2156.612,5,Lek,9.6133715015,1220.7199193,566.03594868,579.61243907,578.69621808,49.356393714,5.921889405,44.563642118,192.26743003,197.64998347,229.57746818,186.85857849,151.62760678,44.741278226,100.0786925,11.323590571,11.595189254,2423.4908557,2517.4853384,2464.8277454,48.108071776,5.9113945558,43.086794418,44.493171605,3117.4235431,6677.7009412,6820.3606702,,7857.7548356,,2357.3626542,82
Albania,ALB,1971,2208.719,5,Lek,9.0365231101,1335.9077714,604.83373909,620.56654898,619.5652918,49.249256308,6.0087094358,44.5806886,180.7304622,185.63353805,216.28338518,173.14725671,142.44123956,44.741506489,100.07869936,11.279782586,11.573189953,2461.1061667,2556.5016992,2503.0819664,48.118366968,5.9126596022,43.075930551,44.494510847,3155.794039,6733.8679836,6877.5793893,,7922.2602939,,2394.0575909,83
Albania,ALB,1972,2263.554,5,Lek,8.5245724036,1456.8127111,643.59529796,660.04672448,658.91646228,48.987131157,5.9338832935,44.907745824,170.49144807,175.45488102,205.13406618,165.38437416,133.34071602,44.75728912,100.07826635,11.023998585,11.305791356,2497.9363016,2594.7258112,2540.53623,48.120312497,5.9128986595,43.068187417,44.501376676,3192.9172249,6787.1170151,6931.8860698,,7989.5222101,,2430.0107856,84
Albania,ALB,1973,2295.691,5,Lek,7.9313759548,1610.8427804,701.68101036,716.49878183,715.49314219,48.637035113,5.8577315281,45.364878669,158.6275191,164.28475195,192.17798696,155.79572052,122.99448391,44.725039076,100.07729206,10.855053382,11.084285323,2561.4464641,2660.9464254,2605.1629296,48.085531877,5.9086249102,43.116270568,44.483625532,3263.8497664,6911.721639,7059.7200583,,8051.1985583,,2491.2037268,85
Albania,ALB,1974,2347.924,5,Lek,7.1446831579,1839.3023248,783.37387614,806.40868742,805.02703728,48.98233911,5.92046602,44.925861133,142.89366316,146.595864,171.9643656,139.03237652,111.67638171,44.742191265,100.0790879,11.269938574,11.601326838,2604.7079834,2705.4860572,2649.082242,48.149246683,5.9164540182,43.043345141,44.498527812,3308.4761209,6980.0558079,7128.6739868,,8130.7415212,,2534.0838241,86
Albania,ALB,1975,2401.108,5,Lek,6.4697238246,2089.7101341,870.3107624,899.48861674,897.68373167,48.744933368,5.8960559693,45.158353863,129.39447649,132.78463097,156.48784263,126.29357209,100.51931535,44.80463703,100.08011681,11.574114919,11.962146245,2650.1154998,2752.694671,2695.2612074,48.126148516,5.9136157789,43.044960149,44.521972238,3355.6370339,7053.3727288,7203.6734214,,8217.0000395,,2578.4544054,87
Albania,ALB,1976,2454.824,5,Lek,6.0297948748,2307.146999,939.84212269,970.92905791,970.45777801,48.432944911,5.7783869236,45.740129099,120.5958975,123.92991449,146.59145532,119.88322393,93.152072075,44.628288936,100.07873366,11.322713958,11.697232686,2694.3736474,2799.8253632,2740.4929789,47.981111468,5.8957940027,43.260628628,44.430332042,3394.9868758,7123.2358907,7277.4557966,,8300.2642859,,2618.6250928,88
Albania,ALB,1977,2509.048,5,Lek,5.6012075725,2553.0408616,1017.5336867,1052.3311109,1049.5606569,49.17846568,5.9279338668,44.630332176,112.02415145,114.57679938,134.4372824,109.27485069,87.653969691,44.793647815,100.07610129,11.125482879,11.505950034,2742.0006584,2846.8214465,2788.335614,48.340156203,5.9399124837,42.8248377,44.543179715,3437.1657533,7198.901064,7349.8992866,,8390.4097973,,2670.1978866,89
Albania,ALB,1978,2563.376,5,Lek,5.1433479751,2862.4192771,1116.6599348,1156.415507,1153.0590783,48.569948405,5.8895240209,45.250283391,102.8669595,105.5597634,124.87934072,100.2132028,79.54371968,44.991974316,100.07242065,10.916234863,11.304877054,2796.1900992,2904.5635303,2843.593927,48.056839907,5.9050993138,43.04980619,44.592319842,3488.0255926,7292.5743403,7448.9346983,,8501.1611961,,2721.1944935,90
Albania,ALB,1979,2617.679,6.167123288,Lek,4.7123275087,3216.3308796,1228.6956803,1271.449904,1276.6236375,48.272971883,5.804994512,46.328949638,76.410463819,78.452601247,92.817343977,75.195341675,59.509297556,44.099244688,100.08806708,10.867522355,11.24567334,2837.7065142,2952.4433318,2886.8187418,47.544567104,5.8421525707,43.909765227,44.154505894,3523.6988241,7354.3496104,7521.5323194,,8584.9796058,,2748.8457991,91
Azerbaijan,AZE,1971,5283.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
Albania,ALB,1980,2671.412,7,Lek,4.1553673409,3737.8163531,1399.1912716,1447.091395,1433.9667707,49.465017994,6.0135091966,43.614506989,59.362390584,60.710033715,71.347498306,58.213101568,45.856802324,45.28972444,100.08526138,11.507561824,11.901513418,2898.2403269,3001.1789321,2945.5375181,49.409608448,6.0713239889,41.526788911,44.879308296,3577.844224,7454.5231453,7595.3396197,,8668.3140825,,2839.2077716,93
Albania,ALB,1981,2724.272,7,Lek,3.7933366063,4235.3214775,1554.6617509,1616.6373433,1610.6121143,47.801242167,5.841277418,45.984779079,54.190522947,55.700348367,66.659518189,51.979932622,41.479554593,45.586953816,100.07181787,11.513210082,11.972176808,2975.7679733,3095.8514282,3027.6488926,47.203048367,5.8001876375,43.727762921,44.740406691,3671.3178335,7597.981539,7769.137979,,8863.8912314,,2890.2540689,94
Albania,ALB,1982,2780.097,7,Lek,3.6856049989,4486.9159893,1613.9422435,1664.0798178,1705.7178407,47.27870172,5.7401146874,49.4833486,52.651499985,54.177184469,64.215341067,51.714497268,41.873810658,41.421055814,100.06293947,11.603943622,11.964423427,2974.4515425,3109.8572149,3029.5742383,45.988258453,5.650917415,46.522360889,42.824406701,3667.4055523,7545.7866586,7745.7481602,,8847.7721694,,2842.2678396,95
Albania,ALB,1983,2837.315,7,Lek,3.4793523918,4804.9171562,1693.4732859,1747.1267008,1769.8940191,49.402697528,5.9326376763,45.967794002,49.705034169,51.085130425,60.318989582,48.271284404,38.56800748,37.78801292,100.05401745,11.30818763,11.666458934,2978.2863203,3098.3276704,3030.9982995,48.470508673,5.9559298546,44.187204474,42.777047371,3662.9007618,7515.4277389,7682.3724123,,8785.0247869,,2896.1268219,96
Albania,ALB,1984,2895.998,7,Lek,3.2989130857,5002.5567729,1727.4033935,1776.5266706,1788.6114909,52.939290193,6.2668372315,41.474122441,47.127329796,48.166546954,55.918642693,46.464737215,36.045363911,35.555959523,100.16629921,10.461189475,10.758681023,2935.0682671,3025.2616538,2983.5401413,51.825989575,6.3682426112,39.437288494,45.976873897,3599.4381683,7376.1346176,7479.2817107,,8550.504714,,2844.9679701,97
Albania,ALB,1985,2956.697,7,Lek,3.2522216462,5182.9185812,1752.9420773,1791.0222348,1817.9953118,52.379626819,6.30740897,42.818979964,46.460309231,47.469047914,54.829090626,44.989705568,36.51131529,34.05671571,100.07123288,9.9822710262,10.199121576,2915.4433033,3010.4041614,2964.4509439,51.069723591,6.275314616,40.308197803,44.441966508,3570.3576294,7288.7632591,7401.7494849,,8445.0424285,,2802.3572704,98
Albania,ALB,1986,3015.438,7,Lek,3.0809661455,5642.0613467,1871.0586478,1925.344382,1928.4770297,51.483091812,6.083385701,42.596228325,44.013802079,45.369214001,53.600605251,44.052884596,32.431525058,30.299718115,100.00460034,10.16965571,10.464711789,3019.2538449,3116.9598493,3069.6112019,50.608691167,6.2186641523,39.996946827,45.322093834,3689.4321852,7485.2185233,7600.6777619,,8622.083176,,2918.2659042,99
Albania,ALB,1987,3075.321,7,Lek,2.9196796897,5906.8123331,1920.7140761,1985.7167335,1987.7698442,53.951913462,6.3995691159,39.75191136,41.709709853,42.988544047,50.906255557,41.264901514,29.306733694,31.055317175,100.0185475,9.9180401002,10.253695975,2976.8705043,3054.3407687,3022.1881443,53.735574404,6.60288742,37.204018606,45.096329142,3625.00152,7315.7871608,7393.6187666,,8326.1512187,,2900.4951537,100
Albania,ALB,1988,3136.843,6.670000076,Lek,2.8518024497,5961.4928803,1900.4753761,1957.951413,1995.1123298,54.847024716,6.5053077384,40.545616418,42.755658429,43.986667953,51.888025967,40.815755573,30.833227493,34.789718252,100.00940734,9.195623214,9.4737262536,2875.1767754,2951.8571865,2919.7218568,54.066731123,6.6435790945,37.739790449,44.075782971,3494.9464743,7026.7904123,7104.1293636,,7958.2925634,,2774.37707,101
Albania,ALB,1989,3195.8,6.130000114,Lek,2.7698129413,6741.9715322,2109.6349997,2168.4640655,2200.0125625,51.665164964,6.0919021431,43.69781045,45.18454959,46.760494317,55.998199315,42.899881978,32.813652433,37.441362322,99.995717574,9.5889281086,9.8563239766,3057.5728729,3159.590465,3110.9401039,51.202720964,6.2916569865,40.860915414,43.597323363,3716.249471,7424.2400848,7540.3438827,,8444.8323213,,2960.8024574,102
Albania,ALB,1990,3250.778,7.745833397,Lek,2.4219539632,6941.0898207,2135.2088087,2277.1979294,2424.9635282,57.354009434,6.6840434273,42.450869198,31.267829284,33.299867452,41.561524759,31.334268173,17.998985698,37.112604842,99.909593765,9.2766370243,9.8935235458,2762.2940106,2845.7557038,2810.5938041,61.109436853,7.5089684309,42.7004822,28.128423408,3350.6360863,6700.2395935,6784.0628596,,7651.0095482,,2862.2892446,103
Albania,ALB,1991,3181,16.24583244,Lek,3.2752399137,5008.4880596,1574.501119,1591.6841831,1914.9322043,99.027214244,11.900290134,9.3810483267,20.160493011,20.000468159,20.059491318,24.560250634,15.771477892,34.816386247,98.095098727,6.7115798351,6.7848255795,2390.9298487,2293.0795046,2380.0543576,87.118714149,10.704920682,7.8309682033,15.622998877,2836.3526952,5822.227715,5609.4647593,,6188.8184771,,2123.0802814,104
